day,route_id,stop_name,hour,boarding_count,alighting_count,crowd_level
5,35,Wathoda Square,18,12,23,HIGH
5,35,Kharbi Square,18,21,23,HIGH
5,35,Dighori,18,11,27,HIGH
5,35,Manewada,18,18,19,HIGH
5,35,Chatrapati Square,18,11,24,HIGH
5,35,Pratap Nagar,18,14,13,HIGH
5,35,Trimurti Nagar,18,16,14,HIGH
5,35,Dharampeth,18,22,15,HIGH
5,35,Hingna,18,17,15,HIGH
5,35,YCCE,18,18,14,HIGH
5,35,Pardi,19,13,20,HIGH
5,35,HB Town,19,15,14,HIGH
5,35,Wathoda Square,19,18,26,HIGH
5,35,Kharbi Square,19,21,16,HIGH
5,35,Dighori,19,20,22,HIGH
5,35,Manewada,19,16,13,HIGH
5,35,Chatrapati Square,19,11,27,HIGH
5,35,Pratap Nagar,19,14,15,HIGH
5,35,Trimurti Nagar,19,12,26,HIGH
5,35,Dharampeth,19,17,21,HIGH
5,35,Hingna,19,15,21,HIGH
5,35,YCCE,19,17,12,HIGH
5,35,Pardi,20,14,18,HIGH
5,35,HB Town,20,16,14,HIGH
5,35,Wathoda Square,20,19,22,HIGH
5,35,Kharbi Square,20,17,28,HIGH
5,35,Dighori,20,10,22,HIGH
5,35,Manewada,20,22,27,HIGH
5,35,Chatrapati Square,20,17,21,HIGH
5,35,Pratap Nagar,20,15,21,HIGH
5,35,Trimurti Nagar,20,21,22,HIGH
5,35,Dharampeth,20,14,25,HIGH
5,35,Hingna,20,17,22,HIGH
5,35,YCCE,20,13,24,HIGH
5,35,Pardi,21,14,9,MEDIUM
5,35,HB Town,21,13,7,MEDIUM
5,35,Wathoda Square,21,9,11,MEDIUM
5,35,Kharbi Square,21,13,7,MEDIUM
5,35,Dighori,21,6,9,MEDIUM
5,35,Manewada,21,8,7,MEDIUM
5,35,Chatrapati Square,21,12,9,MEDIUM
5,35,Pratap Nagar,21,11,9,MEDIUM
5,35,Trimurti Nagar,21,11,12,MEDIUM
5,35,Dharampeth,21,11,11,MEDIUM
5,35,Hingna,21,14,8,MEDIUM
5,35,YCCE,21,8,9,MEDIUM
6,61,Burdi,6,13,11,MEDIUM
6,61,Panchasheel Square,6,12,6,MEDIUM
6,61,Rahate Colony,6,9,12,MEDIUM
6,61,Ajni Square,6,13,12,MEDIUM
6,61,Chatrapati Square,6,11,11,MEDIUM
6,61,Ujjwal Nagar,6,12,9,MEDIUM
6,61,Airport,6,12,7,MEDIUM
6,61,Chinchbhavan,6,7,11,MEDIUM
6,61,Khapri,6,8,11,MEDIUM
6,61,Ashokwan,6,8,9,MEDIUM
6,61,Mohgaon,6,9,11,MEDIUM
6,61,Butibori,6,13,9,MEDIUM
6,61,Burdi,7,14,7,MEDIUM
6,61,Panchasheel Square,7,14,9,MEDIUM
6,61,Rahate Colony,7,13,8,MEDIUM
6,61,Ajni Square,7,8,10,MEDIUM
6,61,Chatrapati Square,7,14,9,MEDIUM
6,61,Ujjwal Nagar,7,7,7,MEDIUM
6,61,Airport,7,13,9,MEDIUM
6,61,Chinchbhavan,7,11,11,MEDIUM
6,61,Khapri,7,14,9,MEDIUM
6,61,Ashokwan,7,10,8,MEDIUM
6,61,Mohgaon,7,13,11,MEDIUM
6,61,Butibori,7,9,11,MEDIUM
6,61,Burdi,8,23,11,PEAK
6,61,Panchasheel Square,8,24,24,PEAK
6,61,Rahate Colony,8,18,24,PEAK
6,61,Ajni Square,8,26,10,PEAK
6,61,Chatrapati Square,8,26,21,PEAK
6,61,Ujjwal Nagar,8,30,24,PEAK
6,61,Airport,8,19,10,PEAK
6,61,Chinchbhavan,8,25,11,PEAK
6,61,Khapri,8,29,12,PEAK
6,61,Ashokwan,8,27,16,PEAK
6,61,Mohgaon,8,27,13,PEAK
6,61,Butibori,8,27,20,PEAK
6,61,Burdi,9,20,14,PEAK
6,61,Panchasheel Square,9,25,25,PEAK
6,61,Rahate Colony,9,15,18,PEAK
6,61,Ajni Square,9,25,20,PEAK
6,61,Chatrapati Square,9,21,18,PEAK
6,61,Ujjwal Nagar,9,19,13,PEAK
6,61,Airport,9,16,19,PEAK
6,61,Chinchbhavan,9,28,17,PEAK
6,61,Khapri,9,27,20,PEAK
6,61,Ashokwan,9,18,15,PEAK
6,61,Mohgaon,9,19,20,PEAK
6,61,Butibori,9,21,11,PEAK
6,61,Burdi,10,18,23,PEAK
6,61,Panchasheel Square,10,20,24,PEAK
6,61,Rahate Colony,10,24,19,PEAK
6,61,Ajni Square,10,15,14,PEAK
6,61,Chatrapati Square,10,19,25,PEAK
6,61,Ujjwal Nagar,10,27,20,PEAK
6,61,Airport,10,19,16,PEAK
6,61,Chinchbhavan,10,28,13,PEAK
6,61,Khapri,10,28,23,PEAK
6,61,Ashokwan,10,17,12,PEAK
6,61,Mohgaon,10,25,19,PEAK
6,61,Butibori,10,16,25,PEAK
6,61,Burdi,11,11,10,MEDIUM
6,61,Panchasheel Square,11,9,7,MEDIUM
6,61,Rahate Colony,11,10,8,MEDIUM
6,61,Ajni Square,11,12,8,MEDIUM
6,61,Chatrapati Square,11,13,7,MEDIUM
6,61,Ujjwal Nagar,11,14,7,MEDIUM
6,61,Airport,11,11,10,MEDIUM
6,61,Chinchbhavan,11,8,7,MEDIUM
6,61,Khapri,11,12,10,MEDIUM
6,61,Ashokwan,11,9,6,MEDIUM
6,61,Mohgaon,11,10,9,MEDIUM
6,61,Butibori,11,11,10,MEDIUM
6,61,Burdi,12,5,5,LOW
6,61,Panchasheel Square,12,6,5,LOW
6,61,Rahate Colony,12,6,3,LOW
6,61,Ajni Square,12,4,6,LOW
6,61,Chatrapati Square,12,6,5,LOW
6,61,Ujjwal Nagar,12,8,4,LOW
6,61,Airport,12,7,5,LOW
6,61,Chinchbhavan,12,2,3,LOW
6,61,Khapri,12,4,2,LOW
6,61,Ashokwan,12,2,2,LOW
6,61,Mohgaon,12,6,3,LOW
6,61,Butibori,12,3,3,LOW
6,61,Burdi,13,4,2,LOW
6,61,Panchasheel Square,13,5,5,LOW
6,61,Rahate Colony,13,3,4,LOW
6,61,Ajni Square,13,2,5,LOW
6,61,Chatrapati Square,13,8,5,LOW
6,61,Ujjwal Nagar,13,4,2,LOW
6,61,Airport,13,4,5,LOW
6,61,Chinchbhavan,13,8,2,LOW
6,61,Khapri,13,8,5,LOW
6,61,Ashokwan,13,7,2,LOW
6,61,Mohgaon,13,7,5,LOW
6,61,Butibori,13,8,6,LOW
6,61,Burdi,14,2,6,LOW
6,61,Panchasheel Square,14,5,4,LOW
6,61,Rahate Colony,14,8,4,LOW
6,61,Ajni Square,14,3,6,LOW
6,61,Chatrapati Square,14,3,4,LOW
6,61,Ujjwal Nagar,14,2,6,LOW
6,61,Airport,14,3,2,LOW
6,61,Chinchbhavan,14,6,5,LOW
6,61,Khapri,14,3,5,LOW
6,61,Ashokwan,14,2,5,LOW
6,61,Mohgaon,14,5,6,LOW
6,61,Butibori,14,8,5,LOW
6,61,Burdi,15,8,2,LOW
6,61,Panchasheel Square,15,2,5,LOW
6,61,Rahate Colony,15,2,6,LOW
6,61,Ajni Square,15,2,6,LOW
6,61,Chatrapati Square,15,6,3,LOW
6,61,Ujjwal Nagar,15,6,4,LOW
6,61,Airport,15,6,4,LOW
6,61,Chinchbhavan,15,5,6,LOW
6,61,Khapri,15,2,6,LOW
6,61,Ashokwan,15,7,3,LOW
6,61,Mohgaon,15,5,6,LOW
6,61,Butibori,15,6,3,LOW
6,61,Burdi,16,13,11,MEDIUM
6,61,Panchasheel Square,16,10,8,MEDIUM
6,61,Rahate Colony,16,9,6,MEDIUM
6,61,Ajni Square,16,10,12,MEDIUM
6,61,Chatrapati Square,16,9,11,MEDIUM
6,61,Ujjwal Nagar,16,6,8,MEDIUM
6,61,Airport,16,11,6,MEDIUM
6,61,Chinchbhavan,16,7,7,MEDIUM
6,61,Khapri,16,6,12,MEDIUM
6,61,Ashokwan,16,13,9,MEDIUM
6,61,Mohgaon,16,11,11,MEDIUM
6,61,Butibori,16,11,9,MEDIUM
6,61,Burdi,17,21,16,HIGH
6,61,Panchasheel Square,17,19,23,HIGH
6,61,Rahate Colony,17,22,26,HIGH
6,61,Ajni Square,17,11,14,HIGH
6,61,Chatrapati Square,17,20,18,HIGH
6,61,Ujjwal Nagar,17,20,17,HIGH
6,61,Airport,17,19,13,HIGH
6,61,Chinchbhavan,17,21,16,HIGH
6,61,Khapri,17,15,25,HIGH
6,61,Ashokwan,17,16,26,HIGH
6,61,Mohgaon,17,21,22,HIGH
6,61,Butibori,17,19,16,HIGH
6,61,Burdi,18,16,12,HIGH
6,61,Panchasheel Square,18,20,16,HIGH
6,61,Rahate Colony,18,14,18,HIGH
6,61,Ajni Square,18,14,12,HIGH
6,61,Chatrapati Square,18,22,20,HIGH
6,61,Ujjwal Nagar,18,17,15,HIGH
6,61,Airport,18,17,18,HIGH
6,61,Chinchbhavan,18,21,14,HIGH
6,61,Khapri,18,22,14,HIGH
6,61,Ashokwan,18,12,25,HIGH
6,61,Mohgaon,18,13,20,HIGH
6,61,Butibori,18,13,15,HIGH
6,61,Burdi,19,15,19,HIGH
6,61,Panchasheel Square,19,10,28,HIGH
6,61,Rahate Colony,19,11,18,HIGH
6,61,Ajni Square,19,21,13,HIGH
6,61,Chatrapati Square,19,21,20,HIGH
6,61,Ujjwal Nagar,19,17,13,HIGH
6,61,Airport,19,16,19,HIGH
6,61,Chinchbhavan,19,14,22,HIGH
6,61,Khapri,19,10,21,HIGH
6,61,Ashokwan,19,21,12,HIGH
6,61,Mohgaon,19,17,22,HIGH
6,61,Butibori,19,14,21,HIGH
6,61,Burdi,20,20,20,HIGH
6,61,Panchasheel Square,20,14,12,HIGH
6,61,Rahate Colony,20,17,21,HIGH
6,61,Ajni Square,20,10,21,HIGH
6,61,Chatrapati Square,20,16,23,HIGH
6,61,Ujjwal Nagar,20,18,27,HIGH
6,61,Airport,20,10,17,HIGH
6,61,Chinchbhavan,20,20,15,HIGH
6,61,Khapri,20,21,15,HIGH
6,61,Ashokwan,20,10,20,HIGH
6,61,Mohgaon,20,18,17,HIGH
6,61,Butibori,20,19,17,HIGH
6,61,Burdi,21,13,6,MEDIUM
6,61,Panchasheel Square,21,11,11,MEDIUM
6,61,Rahate Colony,21,10,11,MEDIUM
6,61,Ajni Square,21,9,6,MEDIUM
6,61,Chatrapati Square,21,8,11,MEDIUM
6,61,Ujjwal Nagar,21,6,11,MEDIUM
6,61,Airport,21,13,6,MEDIUM
6,61,Chinchbhavan,21,14,12,MEDIUM
6,61,Khapri,21,14,10,MEDIUM
6,61,Ashokwan,21,6,8,MEDIUM
6,61,Mohgaon,21,14,10,MEDIUM
6,61,Butibori,21,9,9,MEDIUM
6,35,Pardi,6,6,11,MEDIUM
6,35,HB Town,6,14,11,MEDIUM
6,35,Wathoda Square,6,7,12,MEDIUM
6,35,Kharbi Square,6,10,11,MEDIUM
6,35,Dighori,6,12,10,MEDIUM
6,35,Manewada,6,10,9,MEDIUM
6,35,Chatrapati Square,6,8,9,MEDIUM
6,35,Pratap Nagar,6,10,11,MEDIUM
6,35,Trimurti Nagar,6,11,11,MEDIUM
6,35,Dharampeth,6,8,11,MEDIUM
6,35,Hingna,6,13,7,MEDIUM
6,35,YCCE,6,9,8,MEDIUM
6,35,Pardi,7,10,6,MEDIUM
6,35,HB Town,7,12,9,MEDIUM
6,35,Wathoda Square,7,12,12,MEDIUM
6,35,Kharbi Square,7,14,11,MEDIUM
6,35,Dighori,7,7,7,MEDIUM
6,35,Manewada,7,10,8,MEDIUM
6,35,Chatrapati Square,7,9,8,MEDIUM
6,35,Pratap Nagar,7,8,6,MEDIUM
6,35,Trimurti Nagar,7,8,7,MEDIUM
6,35,Dharampeth,7,13,6,MEDIUM
6,35,Hingna,7,12,12,MEDIUM
6,35,YCCE,7,7,7,MEDIUM
6,35,Pardi,8,26,12,PEAK
6,35,HB Town,8,30,23,PEAK
6,35,Wathoda Square,8,22,23,PEAK
6,35,Kharbi Square,8,30,20,PEAK
6,35,Dighori,8,17,25,PEAK
6,35,Manewada,8,22,16,PEAK
6,35,Chatrapati Square,8,18,17,PEAK
6,35,Pratap Nagar,8,15,25,PEAK
6,35,Trimurti Nagar,8,19,17,PEAK
6,35,Dharampeth,8,20,11,PEAK
6,35,Hingna,8,15,21,PEAK
6,35,YCCE,8,20,22,PEAK
6,35,Pardi,9,19,22,PEAK
6,35,HB Town,9,22,12,PEAK
6,35,Wathoda Square,9,15,24,PEAK
6,35,Kharbi Square,9,17,10,PEAK
6,35,Dighori,9,21,23,PEAK
6,35,Manewada,9,27,12,PEAK
6,35,Chatrapati Square,9,29,23,PEAK
6,35,Pratap Nagar,9,25,22,PEAK
6,35,Trimurti Nagar,9,29,23,PEAK
6,35,Dharampeth,9,20,17,PEAK
6,35,Hingna,9,30,14,PEAK
6,35,YCCE,9,21,24,PEAK
6,35,Pardi,10,25,13,PEAK
6,35,HB Town,10,30,15,PEAK
6,35,Wathoda Square,10,19,15,PEAK
6,35,Kharbi Square,10,22,18,PEAK
6,35,Dighori,10,30,15,PEAK
6,35,Manewada,10,24,16,PEAK
6,35,Chatrapati Square,10,28,13,PEAK
6,35,Pratap Nagar,10,21,14,PEAK
6,35,Trimurti Nagar,10,24,14,PEAK
6,35,Dharampeth,10,26,20,PEAK
6,35,Hingna,10,17,14,PEAK
6,35,YCCE,10,19,13,PEAK
6,35,Pardi,11,6,9,MEDIUM
6,35,HB Town,11,12,10,MEDIUM
6,35,Wathoda Square,11,9,12,MEDIUM
6,35,Kharbi Square,11,12,11,MEDIUM
6,35,Dighori,11,11,8,MEDIUM
6,35,Manewada,11,13,6,MEDIUM
6,35,Chatrapati Square,11,12,10,MEDIUM
6,35,Pratap Nagar,11,8,6,MEDIUM
6,35,Trimurti Nagar,11,14,9,MEDIUM
6,35,Dharampeth,11,13,12,MEDIUM
6,35,Hingna,11,14,6,MEDIUM
6,35,YCCE,11,13,11,MEDIUM
6,35,Pardi,12,4,3,LOW
6,35,HB Town,12,3,2,LOW
6,35,Wathoda Square,12,2,4,LOW
6,35,Kharbi Square,12,4,3,LOW
6,35,Dighori,12,7,6,LOW
6,35,Manewada,12,4,6,LOW
6,35,Chatrapati Square,12,2,6,LOW
6,35,Pratap Nagar,12,6,6,LOW
6,35,Trimurti Nagar,12,5,5,LOW
6,35,Dharampeth,12,5,3,LOW
6,35,Hingna,12,5,4,LOW
6,35,YCCE,12,3,5,LOW
6,35,Pardi,13,8,3,LOW
6,35,HB Town,13,8,3,LOW
6,35,Wathoda Square,13,3,4,LOW
6,35,Kharbi Square,13,2,4,LOW
6,35,Dighori,13,6,3,LOW
6,35,Manewada,13,2,4,LOW
6,35,Chatrapati Square,13,6,6,LOW
6,35,Pratap Nagar,13,3,5,LOW
6,35,Trimurti Nagar,13,7,2,LOW
6,35,Dharampeth,13,7,4,LOW
6,35,Hingna,13,2,4,LOW
6,35,YCCE,13,2,2,LOW
6,35,Pardi,14,4,2,LOW
6,35,HB Town,14,8,5,LOW
6,35,Wathoda Square,14,3,3,LOW
6,35,Kharbi Square,14,2,3,LOW
6,35,Dighori,14,8,2,LOW
6,35,Manewada,14,6,6,LOW
6,35,Chatrapati Square,14,2,6,LOW
6,35,Pratap Nagar,14,6,6,LOW
6,35,Trimurti Nagar,14,6,4,LOW
6,35,Dharampeth,14,2,3,LOW
6,35,Hingna,14,3,2,LOW
6,35,YCCE,14,2,6,LOW
6,35,Pardi,15,4,6,LOW
6,35,HB Town,15,4,6,LOW
6,35,Wathoda Square,15,4,2,LOW
6,35,Kharbi Square,15,7,6,LOW
6,35,Dighori,15,3,5,LOW
6,35,Manewada,15,6,5,LOW
6,35,Chatrapati Square,15,4,6,LOW
6,35,Pratap Nagar,15,4,4,LOW
6,35,Trimurti Nagar,15,6,5,LOW
6,35,Dharampeth,15,4,5,LOW
6,35,Hingna,15,6,6,LOW
6,35,YCCE,15,3,4,LOW
6,35,Pardi,16,6,10,MEDIUM
6,35,HB Town,16,12,11,MEDIUM
6,35,Wathoda Square,16,6,7,MEDIUM
6,35,Kharbi Square,16,8,11,MEDIUM
6,35,Dighori,16,6,6,MEDIUM
6,35,Manewada,16,8,7,MEDIUM
6,35,Chatrapati Square,16,14,9,MEDIUM
6,35,Pratap Nagar,16,6,12,MEDIUM
6,35,Trimurti Nagar,16,10,9,MEDIUM
6,35,Dharampeth,16,9,10,MEDIUM
6,35,Hingna,16,9,10,MEDIUM
6,35,YCCE,16,8,9,MEDIUM
6,35,Pardi,17,17,15,HIGH
6,35,HB Town,17,19,22,HIGH
6,35,Wathoda Square,17,17,28,HIGH
6,35,Kharbi Square,17,12,13,HIGH
6,35,Dighori,17,20,13,HIGH
6,35,Manewada,17,12,13,HIGH
6,35,Chatrapati Square,17,17,17,HIGH
6,35,Pratap Nagar,17,19,14,HIGH
6,35,Trimurti Nagar,17,22,22,HIGH
6,35,Dharampeth,17,11,16,HIGH
6,35,Hingna,17,19,27,HIGH
6,35,YCCE,17,13,19,HIGH
6,35,Pardi,18,19,12,HIGH
6,35,HB Town,18,11,12,HIGH
6,35,Wathoda Square,18,22,22,HIGH
6,35,Kharbi Square,18,19,14,HIGH
6,35,Dighori,18,16,21,HIGH
6,35,Manewada,18,14,12,HIGH
6,35,Chatrapati Square,18,10,21,HIGH
6,35,Pratap Nagar,18,18,15,HIGH
6,35,Trimurti Nagar,18,18,27,HIGH
6,35,Dharampeth,18,13,16,HIGH
6,35,Hingna,18,13,26,HIGH
6,35,YCCE,18,20,26,HIGH
6,35,Pardi,19,19,20,HIGH
6,35,HB Town,19,19,12,HIGH
6,35,Wathoda Square,19,16,17,HIGH
6,35,Kharbi Square,19,15,22,HIGH
6,35,Dighori,19,12,14,HIGH
6,35,Manewada,19,21,21,HIGH
6,35,Chatrapati Square,19,13,25,HIGH
6,35,Pratap Nagar,19,16,17,HIGH
6,35,Trimurti Nagar,19,20,25,HIGH
6,35,Dharampeth,19,17,27,HIGH
6,35,Hingna,19,17,17,HIGH
6,35,YCCE,19,12,28,HIGH
6,35,Pardi,20,22,20,HIGH
6,35,HB Town,20,21,28,HIGH
6,35,Wathoda Square,20,12,27,HIGH
6,35,Kharbi Square,20,13,23,HIGH
6,35,Dighori,20,12,28,HIGH
6,35,Manewada,20,16,13,HIGH
6,35,Chatrapati Square,20,15,24,HIGH
6,35,Pratap Nagar,20,20,17,HIGH
6,35,Trimurti Nagar,20,12,15,HIGH
6,35,Dharampeth,20,17,23,HIGH
6,35,Hingna,20,16,20,HIGH
6,35,YCCE,20,14,21,HIGH
6,35,Pardi,21,9,6,MEDIUM
6,35,HB Town,21,9,8,MEDIUM
6,35,Wathoda Square,21,7,12,MEDIUM
6,35,Kharbi Square,21,13,7,MEDIUM
6,35,Dighori,21,12,6,MEDIUM
6,35,Manewada,21,9,6,MEDIUM
6,35,Chatrapati Square,21,12,11,MEDIUM
6,35,Pratap Nagar,21,13,6,MEDIUM
6,35,Trimurti Nagar,21,7,8,MEDIUM
6,35,Dharampeth,21,7,8,MEDIUM
6,35,Hingna,21,8,7,MEDIUM
6,35,YCCE,21,9,6,MEDIUM
7,61,Burdi,6,11,11,MEDIUM
7,61,Panchasheel Square,6,12,9,MEDIUM
7,61,Rahate Colony,6,8,12,MEDIUM
7,61,Ajni Square,6,7,9,MEDIUM
7,61,Chatrapati Square,6,9,7,MEDIUM
7,61,Ujjwal Nagar,6,14,8,MEDIUM
7,61,Airport,6,7,10,MEDIUM
7,61,Chinchbhavan,6,12,12,MEDIUM
7,61,Khapri,6,6,9,MEDIUM
7,61,Ashokwan,6,7,10,MEDIUM
7,61,Mohgaon,6,8,6,MEDIUM
7,61,Butibori,6,13,11,MEDIUM
7,61,Burdi,7,6,8,MEDIUM
7,61,Panchasheel Square,7,7,6,MEDIUM
7,61,Rahate Colony,7,6,10,MEDIUM
7,61,Ajni Square,7,14,9,MEDIUM
7,61,Chatrapati Square,7,11,10,MEDIUM
7,61,Ujjwal Nagar,7,9,7,MEDIUM
7,61,Airport,7,6,11,MEDIUM
7,61,Chinchbhavan,7,10,12,MEDIUM
7,61,Khapri,7,14,12,MEDIUM
7,61,Ashokwan,7,12,10,MEDIUM
7,61,Mohgaon,7,13,6,MEDIUM
7,61,Butibori,7,10,12,MEDIUM
7,61,Burdi,8,15,14,PEAK
7,61,Panchasheel Square,8,15,25,PEAK
7,61,Rahate Colony,8,17,15,PEAK
7,61,Ajni Square,8,16,14,PEAK
7,61,Chatrapati Square,8,24,10,PEAK
7,61,Ujjwal Nagar,8,19,13,PEAK
7,61,Airport,8,20,12,PEAK
7,61,Chinchbhavan,8,25,20,PEAK
7,61,Khapri,8,24,20,PEAK
7,61,Ashokwan,8,18,19,PEAK
7,61,Mohgaon,8,28,19,PEAK
7,61,Butibori,8,22,24,PEAK
7,61,Burdi,9,26,17,PEAK
7,61,Panchasheel Square,9,25,23,PEAK
7,61,Rahate Colony,9,19,18,PEAK
7,61,Ajni Square,9,22,15,PEAK
7,61,Chatrapati Square,9,20,20,PEAK
7,61,Ujjwal Nagar,9,24,22,PEAK
7,61,Airport,9,26,12,PEAK
7,61,Chinchbhavan,9,26,18,PEAK
7,61,Khapri,9,28,15,PEAK
7,61,Ashokwan,9,19,12,PEAK
7,61,Mohgaon,9,15,24,PEAK
7,61,Butibori,9,25,15,PEAK
7,61,Burdi,10,22,24,PEAK
7,61,Panchasheel Square,10,24,10,PEAK
7,61,Rahate Colony,10,15,22,PEAK
7,61,Ajni Square,10,18,11,PEAK
7,61,Chatrapati Square,10,26,20,PEAK
7,61,Ujjwal Nagar,10,28,14,PEAK
7,61,Airport,10,23,20,PEAK
7,61,Chinchbhavan,10,21,20,PEAK
7,61,Khapri,10,24,20,PEAK
7,61,Ashokwan,10,29,10,PEAK
7,61,Mohgaon,10,24,15,PEAK
7,61,Butibori,10,17,17,PEAK
7,61,Burdi,11,12,6,MEDIUM
7,61,Panchasheel Square,11,9,10,MEDIUM
7,61,Rahate Colony,11,8,8,MEDIUM
7,61,Ajni Square,11,12,10,MEDIUM
7,61,Chatrapati Square,11,11,12,MEDIUM
7,61,Ujjwal Nagar,11,13,11,MEDIUM
7,61,Airport,11,9,8,MEDIUM
7,61,Chinchbhavan,11,11,9,MEDIUM
7,61,Khapri,11,11,8,MEDIUM
7,61,Ashokwan,11,7,8,MEDIUM
7,61,Mohgaon,11,13,8,MEDIUM
7,61,Butibori,11,9,11,MEDIUM
7,61,Burdi,12,5,2,LOW
7,61,Panchasheel Square,12,3,3,LOW
7,61,Rahate Colony,12,4,6,LOW
7,61,Ajni Square,12,8,4,LOW
7,61,Chatrapati Square,12,7,3,LOW
7,61,Ujjwal Nagar,12,3,2,LOW
7,61,Airport,12,8,6,LOW
7,61,Chinchbhavan,12,3,3,LOW
7,61,Khapri,12,4,3,LOW
7,61,Ashokwan,12,7,4,LOW
7,61,Mohgaon,12,4,4,LOW
7,61,Butibori,12,6,5,LOW
7,61,Burdi,13,5,3,LOW
7,61,Panchasheel Square,13,3,6,LOW
7,61,Rahate Colony,13,4,3,LOW
7,61,Ajni Square,13,5,2,LOW
7,61,Chatrapati Square,13,8,5,LOW
7,61,Ujjwal Nagar,13,6,4,LOW
7,61,Airport,13,6,4,LOW
7,61,Chinchbhavan,13,7,2,LOW
7,61,Khapri,13,2,6,LOW
7,61,Ashokwan,13,6,3,LOW
7,61,Mohgaon,13,2,4,LOW
7,61,Butibori,13,5,2,LOW
7,61,Burdi,14,5,6,LOW
7,61,Panchasheel Square,14,2,3,LOW
7,61,Rahate Colony,14,6,6,LOW
7,61,Ajni Square,14,6,5,LOW
7,61,Chatrapati Square,14,6,2,LOW
7,61,Ujjwal Nagar,14,5,6,LOW
7,61,Airport,14,6,6,LOW
7,61,Chinchbhavan,14,5,2,LOW
7,61,Khapri,14,8,5,LOW
7,61,Ashokwan,14,6,5,LOW
7,61,Mohgaon,14,2,5,LOW
7,61,Butibori,14,2,3,LOW
7,61,Burdi,15,6,4,LOW
7,61,Panchasheel Square,15,4,2,LOW
7,61,Rahate Colony,15,5,4,LOW
7,61,Ajni Square,15,3,3,LOW
7,61,Chatrapati Square,15,2,5,LOW
7,61,Ujjwal Nagar,15,2,4,LOW
7,61,Airport,15,6,3,LOW
7,61,Chinchbhavan,15,6,3,LOW
7,61,Khapri,15,8,4,LOW
7,61,Ashokwan,15,7,2,LOW
7,61,Mohgaon,15,4,6,LOW
7,61,Butibori,15,8,2,LOW
7,61,Burdi,16,6,9,MEDIUM
7,61,Panchasheel Square,16,10,11,MEDIUM
7,61,Rahate Colony,16,13,10,MEDIUM
7,61,Ajni Square,16,7,12,MEDIUM
7,61,Chatrapati Square,16,6,12,MEDIUM
7,61,Ujjwal Nagar,16,7,10,MEDIUM
7,61,Airport,16,12,7,MEDIUM
7,61,Chinchbhavan,16,6,7,MEDIUM
7,61,Khapri,16,12,11,MEDIUM
7,61,Ashokwan,16,10,10,MEDIUM
7,61,Mohgaon,16,8,10,MEDIUM
7,61,Butibori,16,12,11,MEDIUM
7,61,Burdi,17,22,18,HIGH
7,61,Panchasheel Square,17,15,28,HIGH
7,61,Rahate Colony,17,22,24,HIGH
7,61,Ajni Square,17,15,12,HIGH
7,61,Chatrapati Square,17,14,13,HIGH
7,61,Ujjwal Nagar,17,13,21,HIGH
7,61,Airport,17,12,13,HIGH
7,61,Chinchbhavan,17,10,14,HIGH
7,61,Khapri,17,20,18,HIGH
7,61,Ashokwan,17,21,16,HIGH
7,61,Mohgaon,17,15,27,HIGH
7,61,Butibori,17,14,16,HIGH
7,61,Burdi,18,14,19,HIGH
7,61,Panchasheel Square,18,22,23,HIGH
7,61,Rahate Colony,18,12,26,HIGH
7,61,Ajni Square,18,17,22,HIGH
7,61,Chatrapati Square,18,19,17,HIGH
7,61,Ujjwal Nagar,18,20,26,HIGH
7,61,Airport,18,15,20,HIGH
7,61,Chinchbhavan,18,13,27,HIGH
7,61,Khapri,18,15,18,HIGH
7,61,Ashokwan,18,18,17,HIGH
7,61,Mohgaon,18,15,15,HIGH
7,61,Butibori,18,12,18,HIGH
7,61,Burdi,19,16,14,HIGH
7,61,Panchasheel Square,19,21,23,HIGH
7,61,Rahate Colony,19,20,20,HIGH
7,61,Ajni Square,19,10,17,HIGH
7,61,Chatrapati Square,19,11,20,HIGH
7,61,Ujjwal Nagar,19,20,24,HIGH
7,61,Airport,19,21,20,HIGH
7,61,Chinchbhavan,19,16,17,HIGH
7,61,Khapri,19,22,19,HIGH
7,61,Ashokwan,19,19,14,HIGH
7,61,Mohgaon,19,13,21,HIGH
7,61,Butibori,19,13,20,HIGH
7,61,Burdi,20,12,22,HIGH
7,61,Panchasheel Square,20,16,15,HIGH
7,61,Rahate Colony,20,17,20,HIGH
7,61,Ajni Square,20,20,24,HIGH
7,61,Chatrapati Square,20,18,21,HIGH
7,61,Ujjwal Nagar,20,16,21,HIGH
7,61,Airport,20,15,12,HIGH
7,61,Chinchbhavan,20,10,20,HIGH
7,61,Khapri,20,17,18,HIGH
7,61,Ashokwan,20,16,28,HIGH
7,61,Mohgaon,20,10,12,HIGH
7,61,Butibori,20,19,17,HIGH
7,61,Burdi,21,10,7,MEDIUM
7,61,Panchasheel Square,21,8,6,MEDIUM
7,61,Rahate Colony,21,6,6,MEDIUM
7,61,Ajni Square,21,6,11,MEDIUM
7,61,Chatrapati Square,21,14,12,MEDIUM
7,61,Ujjwal Nagar,21,7,10,MEDIUM
7,61,Airport,21,11,12,MEDIUM
7,61,Chinchbhavan,21,11,8,MEDIUM
7,61,Khapri,21,13,12,MEDIUM
7,61,Ashokwan,21,6,12,MEDIUM
7,61,Mohgaon,21,6,7,MEDIUM
7,61,Butibori,21,12,6,MEDIUM
7,35,Pardi,6,9,11,MEDIUM
